"id","interval","wake","nrem","rem","ts","tsnrem","tsrem","tsw","nbwake","dbwake","nbnrem","dbnrem","nbrem","dbrem","nbts","dbts","narous","nshifts","latnrem","latrem","onsetrem","cyclrem","b1","b2","b3","b4","b5","b1rpn","b2rpr","b3rpr"
"9434","flp.2",447.5,360.333333333333,32.3333333333333,392.666666666667,91.7657045840407,8.23429541595925,NA,63,6.85978835978836,150,2.39555555555556,31,0.994623655913978,150,15.6666666666667,92,350,0,3.83333333333333,2.63978494623656,26.7444444444444,379.706828208689,433.632352509423,219.687356873636,95.2064895853997,18.1078817694902,0.290090548094129,0.428482878080691,0.267457788395089
"9434","fdp.1",254.166666666667,323.333333333333,22.6666666666667,346,93.4489402697495,6.55105973025048,NA,73,3.29223744292237,152,2.12280701754386,25,0.9,152,13.6315789473684,83,337,13.5,24.8333333333333,2.79333333333333,20.2777777777778,337.33676950847,496.331372674257,258.775472091086,119.131302971397,21.1791232990836,0.248843790364064,0.445075454375319,0.256559901898633
"9434","fdp.2",237.666666666667,327.166666666667,35.3333333333333,362.5,90.2528735632184,9.74712643678161,NA,54,4.16666666666667,127,2.57086614173228,27,1.27777777777778,127,17.0944881889764,76,292,0,1.33333333333333,3.33974358974359,19.9551282051282,350.134079422383,472.119272979728,249.225297139683,113.311835601222,19.8760780338795,0.25521083752637,0.439213126799269,0.262152742627891
"9434","fld.1",609.333333333333,760.666666666667,69.3333333333333,830,91.6465863453815,8.35341365461847,0.244080687830688,146,3.97945205479452,309,2.45792880258900,63,1.07936507936508,309,16.0938511326861,170,703,3.66666666666667,31.5,3.02380952380952,20.4704301075269,354.50939382016,478.017184122208,250.736864946187,111.440697835899,20.0447508390233,0.267989236935516,0.435645044031829,0.261079266566814
"9434","fld.2",685.166666666667,687.333333333333,67.6666666666667,755,91.037527593819,8.96247240618102,0.185166225749559,117,5.61680911680912,276,2.48429951690821,58,1.12643678160920,276,16.3768115942029,168,642,0,3.83333333333333,2.97988505747126,23.2543859649123,367.390987501447,449.65218446939,231.956472167573,102.747239439880,18.8442099294063,0.274017716672236,0.43420158979907,0.264630451565246
"9434","li1.1",9,48.1666666666667,2.16666666666667,50.3333333333333,95.6953642384106,4.30463576158940,NA,8,0.958333333333333,14,3.42857142857143,4,0.5,14,21.5,8,36,3.66666666666667,31.5,3.41666666666667,6.66666666666667,538.360069252078,637.90359833795,304.418889196676,131.168811634349,22.3131828254848,0.320281626508803,0.370365482217341,0.332173731583381
"9434","li1.2",54.5,5.33333333333333,0.333333333333333,5.66666666666667,94.1176470588235,5.88235294117647,NA,1,54.1666666666667,3,1.77777777777778,1,0.333333333333333,3,11.3333333333333,2,6,0,3.83333333333333,1.66666666666667,NA,294.305828254848,315.829559556787,152.971963988920,65.3803656509695,15.4958781163435,0.254129730234535,0.439815648291506,0.27535151630496
"9434","li2.1",194.333333333333,151.166666666667,14.6666666666667,165.833333333333,91.1557788944723,8.84422110552764,NA,27,7.04320987654321,51,2.96078431372549,11,1.28787878787879,51,19.4901960784314,25,117,79.8333333333333,97.6666666666667,3.90909090909091,24.3166666666667,374.389985654789,427.955413697362,218.477188801481,92.4133373438223,17.7152591392874,0.305416154437032,0.42426114425926,0.266402807846333
"9434","li2.2",186,164.666666666667,9.5,174.166666666667,94.5454545454545,5.45454545454546,NA,29,6.17816091954023,66,2.48484848484848,12,0.777777777777778,66,15.7727272727273,41,152,53.6666666666667,122,3.04166666666667,18.6212121212121,388.952772790375,446.262142989357,219.408969921333,96.1803609440074,18.4486793151319,0.302592072857514,0.431633754558832,0.268467053611827
"9434","li3.1",112.333333333333,169.5,18.3333333333333,187.833333333333,90.2395740905058,9.76042590949423,NA,25,4.21333333333333,68,2.49264705882353,16,1.11458333333333,68,16.5735294117647,42,153,0,11,2.94791666666667,17.3111111111111,333.472008883953,465.939766796224,255.788466962798,112.241212104386,19.968450860633,0.258512893017575,0.436946774293267,0.251072897250519
"9434","li3.2",179.5,107.166666666667,13.5,120.666666666667,88.8121546961326,11.1878453038674,NA,23,7.59420289855073,50,2.13666666666667,12,1.11111111111111,50,14.44,29,116,0,4.66666666666667,2.38888888888889,20.8939393939394,387.476117157135,404.335821210439,208.893676290949,88.3172515269295,17.1832204330927,0.283169631168084,0.401836347233309,0.281969489186742
"9434","li4.1",39.8333333333333,68.8333333333333,11.5,80.3333333333333,85.6846473029046,14.3153526970954,NA,15,2.52222222222222,26,2.64102564102564,7,1.64285714285714,26,18.5,12,60,0,1.83333333333333,2.25,15.1111111111111,341.834178918169,486.084073509015,267.686126213592,118.014026352288,20.4037669902913,0.253644603609429,0.438938646102359,0.266350193713118
